customer_id,name,age,annual_income,credit_score,employment_type,state,years_employed,existing_loans_count
CUST03772,Shruti Verma,45,670000.0,671,Business Owner,Delhi,15,0
CUST03773,Sneha Pillai,29,384000.0,618,Salaried,Tamil Nadu,5,0
CUST03774,Pooja Yadav,26,567000.0,570,Salaried,Delhi,11,1
CUST03775,Suresh Kumar,25,275000.0,691,Salaried,West Bengal,18,2
CUST03776,Vikram Yadav,35,855000.0,647,Business Owner,Gujarat,15,1
CUST03777,Nisha Reddy,37,487000.0,711,Salaried,Maharashtra,12,2
CUST03778,Pooja Patel,41,541000.0,695,Salaried,Maharashtra,3,1
CUST03779,Simran Yadav,45,621000.0,582,Salaried,Tamil Nadu,11,1
CUST03780,Simran Gupta,27,224000.0,614,Business Owner,Telangana,3,1
CUST03781,Nisha Mehta,52,424000.0,755,Salaried,Maharashtra,16,2
CUST03782,Ravi Reddy,27,642000.0,762,Self-Employed,Rajasthan,13,1
CUST03783,Priya Joshi,56,554000.0,650,Salaried,Maharashtra,28,1
CUST03784,Suresh Kumar,36,1782000.0,694,Self-Employed,Tamil Nadu,25,1
CUST03785,Nisha Das,50,1126000.0,596,Salaried,UP,16,0
CUST03786,Divya Nair,24,643000.0,675,Salaried,Tamil Nadu,0,0
CUST03787,Amit Rao,32,360000.0,768,Business Owner,Tamil Nadu,19,0
CUST03788,Amit Reddy,24,468000.0,813,Self-Employed,Telangana,0,1
CUST03789,Pooja Iyer,49,834000.0,669,Contractual,Maharashtra,29,0
CUST03790,Amit Verma,31,623000.0,654,Self-Employed,Delhi,21,0
CUST03791,Divya Reddy,54,1136000.0,565,Salaried,Tamil Nadu,29,2
CUST03792,Rohit Nair,37,621000.0,632,Self-Employed,Punjab,1,1
CUST03793,Suresh Yadav,31,636000.0,674,Self-Employed,UP,16,0
CUST03794,Ravi Chopra,54,1352000.0,666,Salaried,Maharashtra,22,2
CUST03795,Simran Iyer,57,347000.0,634,Salaried,Telangana,21,0
CUST03796,Nisha Shah,24,1428000.0,774,Salaried,Karnataka,0,1
CUST03797,Vikram Gupta,26,882000.0,713,Salaried,Maharashtra,11,1
CUST03798,Divya Joshi,33,3025000.0,666,Salaried,Delhi,12,0
CUST03799,Arjun Pillai,34,423000.0,734,Business Owner,UP,13,0
CUST03800,Amit Kumar,45,1355000.0,677,Business Owner,Rajasthan,9,0
CUST03801,Nisha Sharma,53,642000.0,804,Self-Employed,Delhi,11,0
CUST03802,Kavya Pillai,37,547000.0,616,Salaried,Delhi,24,0
CUST03803,Aakash Bose,53,699000.0,706,Salaried,Punjab,21,3
CUST03804,Suresh Patel,58,639000.0,509,Self-Employed,West Bengal,17,1
CUST03805,Ananya Mishra,57,406000.0,648,Salaried,Rajasthan,6,2
CUST03806,Amit Iyer,42,562000.0,692,Self-Employed,Karnataka,18,1
CUST03807,Sneha Iyer,33,700000.0,654,Business Owner,West Bengal,29,1
CUST03808,Nikhil Patel,42,485000.0,591,Salaried,UP,14,0
CUST03809,Priya Yadav,42,786000.0,624,Salaried,Punjab,6,0
CUST03810,Aakash Verma,27,517000.0,599,Salaried,Maharashtra,13,1
CUST03811,Divya Iyer,30,755000.0,670,Salaried,Rajasthan,8,2
CUST03812,Aakash Mishra,22,710000.0,742,Salaried,Punjab,4,0
CUST03813,Ananya Pillai,33,752000.0,652,Business Owner,Delhi,0,1
CUST03814,Ananya Das,35,306000.0,824,Contractual,UP,15,0
CUST03815,Vikram Mehta,27,1038000.0,698,Business Owner,Punjab,4,1
CUST03816,Priya Joshi,22,389000.0,516,Business Owner,Delhi,23,1
CUST03817,Karan Yadav,43,547000.0,706,Contractual,Rajasthan,7,1
CUST03818,Suresh Sharma,55,434000.0,675,Business Owner,Maharashtra,18,0
CUST03819,Nisha Iyer,32,622000.0,790,Self-Employed,Delhi,19,0
CUST03820,Pooja Reddy,24,568000.0,678,Salaried,Karnataka,11,1
CUST03821,Kavya Verma,27,831000.0,659,Salaried,Maharashtra,7,3
CUST03822,Priya Reddy,27,613000.0,845,Salaried,Rajasthan,7,0
CUST03823,Meera Singh,41,493000.0,511,Salaried,Maharashtra,22,1
CUST03824,Simran Nair,42,244000.0,652,Business Owner,Telangana,5,1
CUST03825,Nisha Mishra,23,934000.0,701,Salaried,Delhi,19,0
CUST03826,Nisha Joshi,47,777000.0,648,Salaried,Gujarat,25,2
CUST03827,Meera Shah,52,953000.0,511,Salaried,Karnataka,28,0
CUST03828,Kavya Gupta,47,547000.0,712,Salaried,Karnataka,8,1
CUST03829,Sneha Kumar,53,717000.0,643,Salaried,Karnataka,1,1
CUST03830,Rahul Bose,31,433000.0,669,Salaried,Karnataka,17,1
CUST03831,Priya Joshi,44,413000.0,780,Salaried,West Bengal,0,0
CUST03832,Rohit Yadav,27,521000.0,704,Salaried,UP,10,2
CUST03833,Vikram Patel,44,951000.0,630,Salaried,West Bengal,14,0
CUST03834,Rohit Joshi,49,523000.0,711,Salaried,UP,11,1
CUST03835,Rohit Verma,51,584000.0,646,Self-Employed,Gujarat,2,2
CUST03836,Divya Das,35,677000.0,655,Salaried,Delhi,18,1
CUST03837,Ananya Gupta,58,608000.0,740,Salaried,Karnataka,19,0
CUST03838,Meera Das,53,996000.0,628,Self-Employed,Rajasthan,18,3
CUST03839,Pooja Chopra,55,413000.0,724,Salaried,Maharashtra,9,0
CUST03840,Rohit Mehta,43,631000.0,661,Salaried,Delhi,15,3
CUST03841,Vikram Singh,52,761000.0,639,Business Owner,Karnataka,5,0
CUST03842,Pooja Yadav,28,264000.0,639,Self-Employed,Delhi,8,0
CUST03843,Meera Malhotra,42,685000.0,630,Salaried,Karnataka,7,0
CUST03844,Ravi Chopra,37,1174000.0,687,Business Owner,Maharashtra,21,0
CUST03845,Suresh Joshi,41,504000.0,658,Business Owner,Delhi,15,0
CUST03846,Amit Verma,40,349000.0,789,Salaried,Karnataka,7,0
CUST03847,Rohit Mishra,53,758000.0,609,Business Owner,Maharashtra,23,3
CUST03848,Priya Nair,36,656000.0,723,Business Owner,Tamil Nadu,25,2
CUST03849,Ravi Rao,26,1285000.0,771,Salaried,Tamil Nadu,21,0
CUST03850,Shruti Pillai,32,747000.0,818,Self-Employed,West Bengal,17,0
CUST03851,Nisha Rao,36,374000.0,615,Salaried,Gujarat,4,1
CUST03852,Shruti Shah,50,366000.0,761,Self-Employed,West Bengal,19,0
CUST03853,Meera Malhotra,25,922000.0,696,Self-Employed,Maharashtra,11,2
CUST03854,Divya Iyer,57,717000.0,764,Salaried,Tamil Nadu,5,1
CUST03855,Ravi Verma,44,583000.0,628,Business Owner,Gujarat,1,1
CUST03856,Karan Chopra,36,654000.0,670,Business Owner,Maharashtra,3,1
CUST03857,Kavya Nair,24,748000.0,650,Business Owner,Maharashtra,15,1
CUST03858,Sneha Pillai,53,723000.0,643,Salaried,Rajasthan,28,0
CUST03859,Ravi Yadav,31,283000.0,683,Salaried,Rajasthan,23,0
CUST03860,Divya Sharma,61,1102000.0,879,Business Owner,Karnataka,13,0
CUST03861,Shruti Nair,59,1140000.0,733,Salaried,Karnataka,16,1
CUST03862,Ravi Singh,43,1483000.0,651,Salaried,UP,18,1
CUST03863,Vikram Rao,35,1330000.0,656,Business Owner,Maharashtra,3,2
CUST03864,Nisha Reddy,38,1222000.0,725,Salaried,Telangana,17,0
CUST03865,Shruti Patel,42,520000.0,665,Salaried,Telangana,11,1
CUST03866,Pooja Mehta,36,698000.0,665,Salaried,West Bengal,1,0
CUST03867,Suresh Joshi,36,1075000.0,591,Salaried,Karnataka,5,1
CUST03868,Pooja Patel,22,244000.0,676,Salaried,Maharashtra,5,2
CUST03869,Arjun Yadav,45,538000.0,477,Salaried,Telangana,2,2
CUST03870,Priya Sharma,33,256000.0,538,Salaried,Tamil Nadu,7,3
CUST03871,Meera Patel,31,690000.0,651,Business Owner,Karnataka,11,3
CUST03872,Pooja Joshi,52,1130000.0,732,Salaried,Karnataka,2,2
CUST03873,Vikram Sharma,32,606000.0,808,Self-Employed,Karnataka,1,0
CUST03874,Karan Mehta,37,451000.0,712,Salaried,UP,20,0
CUST03875,Pooja Joshi,30,691000.0,722,Self-Employed,Telangana,28,1
CUST03876,Nikhil Pillai,35,737000.0,689,Contractual,UP,22,3
CUST03877,Rahul Reddy,40,764000.0,747,Self-Employed,Rajasthan,0,1
CUST03878,Simran Sharma,52,327000.0,697,Self-Employed,Karnataka,17,0
CUST03879,Kavya Kumar,30,678000.0,709,Salaried,Delhi,17,3
CUST03880,Aakash Joshi,57,658000.0,554,Salaried,Karnataka,7,0
CUST03881,Meera Patel,60,964000.0,701,Business Owner,Maharashtra,25,1
CUST03882,Arjun Singh,47,578000.0,681,Business Owner,Maharashtra,21,2
CUST03883,Nisha Verma,29,1610000.0,646,Salaried,Gujarat,13,2
CUST03884,Karan Malhotra,45,625000.0,652,Business Owner,Maharashtra,28,2
CUST03885,Nisha Singh,29,472000.0,573,Salaried,Punjab,12,2
CUST03886,Divya Patel,40,363000.0,723,Self-Employed,Punjab,14,1
CUST03887,Divya Reddy,51,464000.0,698,Salaried,Maharashtra,14,1
CUST03888,Shruti Joshi,43,402000.0,685,Self-Employed,Tamil Nadu,12,1
CUST03889,Rohit Reddy,30,555000.0,698,Salaried,UP,3,2
CUST03890,Amit Bose,25,1395000.0,580,Business Owner,Punjab,3,0
CUST03891,Divya Mehta,58,289000.0,821,Self-Employed,Telangana,4,0
CUST03892,Kavya Kumar,29,300000.0,755,Salaried,Karnataka,2,0
CUST03893,Kavya Patel,22,534000.0,729,Self-Employed,Maharashtra,11,1
CUST03894,Karan Iyer,49,304000.0,798,Self-Employed,Karnataka,29,0
CUST03895,Aakash Sharma,27,367000.0,696,Salaried,Tamil Nadu,19,2
CUST03896,Karan Mishra,57,711000.0,657,Salaried,Tamil Nadu,11,0
CUST03897,Simran Chopra,32,584000.0,701,Salaried,UP,19,0
CUST03898,Arjun Sharma,26,747000.0,802,Salaried,Karnataka,6,0
CUST03899,Aakash Shah,45,806000.0,608,Self-Employed,West Bengal,6,1
CUST03900,Vikram Nair,39,1174000.0,801,Salaried,Karnataka,0,0
CUST03901,Ananya Pillai,41,725000.0,571,Salaried,Tamil Nadu,11,0
CUST03902,Nikhil Sharma,49,1096000.0,722,Salaried,Delhi,2,3
CUST03903,Simran Yadav,34,633000.0,760,Contractual,Karnataka,14,2
CUST03904,Divya Joshi,26,729000.0,731,Self-Employed,UP,8,2
CUST03905,Meera Rao,51,725000.0,763,Self-Employed,Tamil Nadu,21,1
CUST03906,Aakash Rao,22,692000.0,669,Salaried,Telangana,21,2
CUST03907,Amit Reddy,43,665000.0,578,Salaried,Punjab,19,2
CUST03908,Pooja Nair,39,1491000.0,764,Salaried,West Bengal,25,3
CUST03909,Aakash Bose,26,851000.0,827,Self-Employed,Delhi,8,0
CUST03910,Suresh Gupta,52,480000.0,666,Salaried,Delhi,13,0
CUST03911,Rohit Mishra,27,1937000.0,734,Salaried,Karnataka,27,0
CUST03912,Rohit Joshi,48,497000.0,613,Business Owner,Gujarat,2,2
CUST03913,Rahul Gupta,46,598000.0,607,Salaried,Punjab,7,1
CUST03914,Pooja Singh,50,396000.0,688,Business Owner,Maharashtra,28,1
CUST03915,Nikhil Malhotra,49,859000.0,621,Business Owner,UP,5,1
CUST03916,Ananya Reddy,37,1397000.0,687,Salaried,West Bengal,11,2
CUST03917,Sneha Malhotra,33,285000.0,900,Business Owner,Punjab,1,2
CUST03918,Shruti Verma,41,522000.0,623,Salaried,Tamil Nadu,2,1
CUST03919,Suresh Sharma,39,1049000.0,707,Contractual,Tamil Nadu,13,2
CUST03920,Rohit Iyer,55,353000.0,539,Salaried,Karnataka,16,0
CUST03921,Rohit Verma,44,800000.0,721,Self-Employed,UP,2,1
CUST03922,Meera Chopra,48,313000.0,623,Self-Employed,Maharashtra,3,2
CUST03923,Kavya Rao,38,736000.0,703,Salaried,Karnataka,14,2
CUST03924,Arjun Patel,42,624000.0,701,Self-Employed,Karnataka,29,1
CUST03925,Nikhil Shah,61,3152000.0,691,Business Owner,Tamil Nadu,21,0
CUST03926,Sneha Iyer,52,871000.0,604,Business Owner,Tamil Nadu,25,0
CUST03927,Aakash Patel,24,202000.0,657,Self-Employed,Gujarat,29,0
CUST03928,Nikhil Das,38,578000.0,698,Self-Employed,Telangana,6,1
CUST03929,Karan Joshi,47,906000.0,660,Salaried,Karnataka,18,1
CUST03930,Karan Sharma,44,488000.0,792,Business Owner,UP,13,3
CUST03931,Simran Nair,27,478000.0,683,Self-Employed,Rajasthan,15,1
CUST03932,Pooja Kumar,49,489000.0,600,Business Owner,Maharashtra,26,0
CUST03933,Arjun Joshi,29,789000.0,714,Self-Employed,West Bengal,12,0
CUST03934,Shruti Mishra,29,320000.0,484,Salaried,Maharashtra,22,2
CUST03935,Nikhil Shah,40,453000.0,836,Salaried,UP,28,1
CUST03936,Vikram Chopra,59,1006000.0,542,Salaried,Rajasthan,19,1
CUST03937,Suresh Kumar,50,470000.0,751,Self-Employed,Rajasthan,16,1
CUST03938,Nikhil Reddy,44,456000.0,739,Salaried,Karnataka,16,0
CUST03939,Ravi Singh,53,301000.0,589,Self-Employed,Gujarat,23,0
CUST03940,Karan Verma,31,829000.0,724,Salaried,UP,9,0
CUST03941,Rohit Mehta,48,742000.0,624,Salaried,Gujarat,6,0
CUST03942,Amit Shah,22,976000.0,666,Salaried,UP,19,1
CUST03943,Rohit Kumar,60,567000.0,717,Salaried,Rajasthan,16,1
CUST03944,Nisha Joshi,50,703000.0,676,Salaried,Karnataka,21,3
CUST03945,Aakash Malhotra,24,700000.0,599,Self-Employed,Maharashtra,26,2
CUST03946,Rahul Mishra,58,294000.0,712,Salaried,Gujarat,11,1
CUST03947,Aakash Nair,52,1946000.0,663,Salaried,UP,10,1
CUST03948,Pooja Chopra,32,978000.0,671,Business Owner,Maharashtra,9,1
CUST03949,Divya Chopra,43,624000.0,675,Salaried,Maharashtra,22,0
CUST03950,Kavya Nair,39,536000.0,572,Business Owner,Maharashtra,21,3
CUST03951,Aakash Das,56,1163000.0,590,Contractual,Delhi,27,1
CUST03952,Simran Chopra,27,629000.0,632,Salaried,Delhi,21,2
CUST03953,Aakash Chopra,24,947000.0,712,Salaried,Delhi,7,3
CUST03954,Ravi Joshi,26,449000.0,605,Salaried,Karnataka,29,1
CUST03955,Ananya Mehta,30,387000.0,775,Salaried,Tamil Nadu,14,0
CUST03956,Arjun Gupta,49,553000.0,696,Salaried,UP,21,1
CUST03957,Pooja Iyer,40,603000.0,709,Salaried,Karnataka,17,1
CUST03958,Aakash Yadav,49,742000.0,653,Salaried,Karnataka,22,2
CUST03959,Arjun Verma,48,1249000.0,552,Business Owner,Rajasthan,12,0
CUST03960,Meera Chopra,34,1046000.0,722,Salaried,West Bengal,25,1
CUST03961,Pooja Verma,59,1160000.0,622,Self-Employed,Tamil Nadu,15,2
CUST03962,Nisha Yadav,42,416000.0,560,Self-Employed,Telangana,29,3
CUST03963,Ananya Iyer,48,518000.0,613,Salaried,Maharashtra,12,0
CUST03964,Suresh Malhotra,27,974000.0,673,Salaried,Maharashtra,3,2
CUST03965,Amit Patel,59,1101000.0,489,Salaried,Delhi,10,0
CUST03966,Ananya Kumar,32,869000.0,653,Self-Employed,Rajasthan,26,2
CUST03967,Nisha Chopra,38,453000.0,760,Salaried,Tamil Nadu,18,0
CUST03968,Kavya Malhotra,60,356000.0,682,Self-Employed,Gujarat,7,3
CUST03969,Suresh Nair,28,674000.0,775,Self-Employed,Maharashtra,9,1
CUST03970,Pooja Mehta,51,384000.0,647,Business Owner,Delhi,11,0
CUST03971,Simran Kumar,42,755000.0,772,Salaried,Karnataka,27,0
CUST03972,Arjun Chopra,22,1121000.0,572,Self-Employed,Delhi,20,0
CUST03973,Divya Joshi,46,659000.0,727,Salaried,Delhi,19,1
CUST03974,Simran Pillai,53,312000.0,671,Salaried,UP,10,2
CUST03975,Divya Verma,29,465000.0,788,Salaried,Delhi,19,2
CUST03976,Vikram Das,26,925000.0,647,Self-Employed,Gujarat,20,2
CUST03977,Priya Reddy,51,760000.0,595,Contractual,Delhi,27,2
CUST03978,Kavya Sharma,29,791000.0,720,Salaried,Punjab,3,3
CUST03979,Pooja Patel,40,1453000.0,811,Salaried,UP,18,2
CUST03980,Nisha Verma,51,714000.0,698,Salaried,UP,19,0
CUST03981,Aakash Mishra,36,703000.0,676,Self-Employed,Gujarat,9,2
CUST03982,Rohit Singh,57,921000.0,582,Salaried,Delhi,14,0
CUST03983,Ananya Malhotra,48,334000.0,755,Salaried,Tamil Nadu,12,3
CUST03984,Priya Bose,34,480000.0,675,Self-Employed,UP,12,0
CUST03985,Pooja Iyer,35,415000.0,736,Self-Employed,Karnataka,20,0
CUST03986,Aakash Nair,58,832000.0,695,Salaried,Maharashtra,27,0
CUST03987,Amit Malhotra,51,379000.0,843,Self-Employed,Rajasthan,17,1
CUST03988,Nisha Shah,60,795000.0,635,Salaried,Maharashtra,6,0
CUST03989,Pooja Bose,34,538000.0,638,Salaried,Telangana,29,3
CUST03990,Sneha Nair,37,502000.0,761,Salaried,UP,13,0
CUST03991,Suresh Mehta,28,947000.0,763,Business Owner,Gujarat,4,0
CUST03992,Ananya Rao,48,308000.0,765,Business Owner,Karnataka,8,0
CUST03993,Karan Patel,56,470000.0,678,Salaried,Gujarat,29,0
CUST03994,Sneha Kumar,36,2596000.0,696,Self-Employed,Delhi,21,1
CUST03995,Aakash Joshi,49,1513000.0,572,Self-Employed,Karnataka,26,0
CUST03996,Kavya Iyer,56,242000.0,667,Business Owner,Telangana,16,0
CUST03997,Kavya Pillai,28,466000.0,702,Business Owner,Maharashtra,24,0
CUST03998,Amit Das,41,619000.0,702,Self-Employed,UP,4,0
CUST03999,Ravi Pillai,53,296000.0,619,Salaried,UP,15,2
CUST04000,Karan Mehta,59,1646000.0,592,Salaried,Punjab,8,1
CUST04001,Shruti Joshi,61,609000.0,763,Self-Employed,Delhi,16,0
CUST04002,Shruti Das,53,547000.0,750,Contractual,Delhi,29,0
CUST04003,Simran Chopra,47,726000.0,661,Salaried,Telangana,17,1
CUST04004,Suresh Verma,60,720000.0,762,Self-Employed,UP,2,0
CUST04005,Aakash Bose,41,391000.0,755,Self-Employed,UP,27,1
CUST04006,Pooja Shah,39,1158000.0,545,Salaried,UP,4,3
CUST04007,Meera Verma,36,651000.0,671,Self-Employed,Delhi,29,0
CUST04008,Divya Sharma,43,1154000.0,787,Salaried,Maharashtra,21,0
CUST04009,Aakash Gupta,43,450000.0,552,Self-Employed,Karnataka,20,0
CUST04010,Vikram Malhotra,42,244000.0,563,Self-Employed,Gujarat,16,1
CUST04011,Rohit Nair,23,1231000.0,730,Contractual,Tamil Nadu,19,0
CUST04012,Aakash Verma,61,869000.0,783,Business Owner,Gujarat,21,1
CUST04013,Rahul Verma,39,1076000.0,657,Salaried,Gujarat,3,2
CUST04014,Suresh Rao,44,1110000.0,642,Salaried,Tamil Nadu,3,0
CUST04015,Pooja Singh,34,606000.0,544,Self-Employed,Karnataka,20,0
CUST04016,Sneha Gupta,30,499000.0,656,Self-Employed,Rajasthan,23,2
CUST04017,Nikhil Pillai,28,573000.0,562,Business Owner,Telangana,20,0
CUST04018,Meera Kumar,22,790000.0,651,Salaried,UP,6,0
CUST04019,Rohit Chopra,23,689000.0,784,Business Owner,Maharashtra,7,1
CUST04020,Rahul Iyer,25,240000.0,576,Salaried,Delhi,21,0
CUST04021,Priya Verma,35,565000.0,659,Salaried,West Bengal,21,2
CUST04022,Suresh Shah,53,1217000.0,748,Salaried,Gujarat,29,0
CUST04023,Priya Verma,57,600000.0,617,Business Owner,Tamil Nadu,1,1
CUST04024,Karan Reddy,23,1825000.0,712,Salaried,Karnataka,28,1
CUST04025,Priya Verma,61,371000.0,744,Contractual,Tamil Nadu,28,0
CUST04026,Sneha Reddy,35,714000.0,686,Self-Employed,Karnataka,9,0
CUST04027,Priya Chopra,41,367000.0,687,Salaried,Karnataka,4,0
CUST04028,Rohit Shah,46,391000.0,592,Self-Employed,Gujarat,16,2
CUST04029,Vikram Bose,29,393000.0,648,Salaried,Delhi,24,1
CUST04030,Pooja Pillai,49,1811000.0,692,Self-Employed,UP,6,0
CUST04031,Rohit Mehta,42,529000.0,527,Salaried,Karnataka,1,1
CUST04032,Kavya Shah,44,422000.0,500,Self-Employed,Delhi,5,1
CUST04033,Vikram Patel,53,599000.0,667,Salaried,Rajasthan,9,3
CUST04034,Arjun Reddy,29,537000.0,710,Salaried,Punjab,8,0
CUST04035,Ananya Verma,52,900000.0,687,Salaried,Tamil Nadu,27,2
CUST04036,Rohit Pillai,58,216000.0,550,Salaried,Karnataka,4,1
CUST04037,Ananya Reddy,37,372000.0,768,Contractual,Delhi,2,2
CUST04038,Suresh Verma,61,916000.0,688,Salaried,Rajasthan,10,0
CUST04039,Priya Pillai,48,470000.0,757,Self-Employed,Punjab,9,0
CUST04040,Sneha Mehta,61,411000.0,628,Salaried,Delhi,15,2
CUST04041,Aakash Kumar,39,402000.0,701,Salaried,West Bengal,26,2
CUST04042,Rohit Rao,56,862000.0,721,Self-Employed,Delhi,19,0
CUST04043,Rahul Sharma,36,843000.0,760,Self-Employed,Maharashtra,18,1
CUST04044,Ravi Mehta,48,968000.0,753,Salaried,Telangana,0,0
CUST04045,Nisha Nair,38,335000.0,615,Salaried,Karnataka,25,0
CUST04046,Suresh Sharma,61,326000.0,670,Self-Employed,Maharashtra,29,0
CUST04047,Rahul Shah,23,1060000.0,638,Salaried,Punjab,10,0
CUST04048,Vikram Malhotra,52,665000.0,691,Salaried,Tamil Nadu,28,1
CUST04049,Rahul Malhotra,58,443000.0,564,Salaried,Maharashtra,14,0
CUST04050,Amit Das,55,555000.0,552,Salaried,Karnataka,6,0
CUST04051,Arjun Mishra,55,324000.0,870,Contractual,Delhi,7,3
CUST04052,Aakash Mishra,24,460000.0,834,Self-Employed,Maharashtra,15,0
CUST04053,Sneha Kumar,38,650000.0,773,Salaried,Tamil Nadu,17,1
CUST04054,Aakash Patel,35,716000.0,718,Business Owner,Rajasthan,23,2
CUST04055,Vikram Gupta,35,574000.0,742,Business Owner,Telangana,27,0
CUST04056,Sneha Mehta,59,546000.0,742,Salaried,Tamil Nadu,24,0
CUST04057,Simran Shah,56,866000.0,812,Business Owner,Gujarat,22,1
CUST04058,Vikram Verma,22,570000.0,640,Salaried,Gujarat,10,1
CUST04059,Simran Sharma,50,480000.0,619,Business Owner,Maharashtra,0,1
CUST04060,Divya Gupta,25,410000.0,678,Salaried,Tamil Nadu,15,1
CUST04061,Aakash Mishra,54,248000.0,727,Self-Employed,Rajasthan,3,3
CUST04062,Shruti Mishra,38,830000.0,659,Salaried,UP,22,0
CUST04063,Shruti Malhotra,49,1247000.0,635,Contractual,Tamil Nadu,5,2
CUST04064,Kavya Singh,47,397000.0,794,Salaried,Maharashtra,10,0
CUST04065,Ravi Sharma,29,318000.0,613,Salaried,Maharashtra,29,0
CUST04066,Priya Yadav,55,439000.0,797,Self-Employed,Delhi,23,0
CUST04067,Meera Das,39,694000.0,757,Self-Employed,Gujarat,5,1
CUST04068,Divya Bose,52,466000.0,832,Self-Employed,Gujarat,9,2
CUST04069,Nikhil Sharma,48,462000.0,854,Self-Employed,Rajasthan,5,0
CUST04070,Vikram Shah,37,576000.0,709,Self-Employed,Telangana,9,0
CUST04071,Divya Singh,31,631000.0,846,Salaried,Punjab,21,0
CUST04072,Karan Pillai,61,721000.0,720,Salaried,Rajasthan,22,0
CUST04073,Aakash Singh,33,518000.0,711,Salaried,Delhi,4,2
CUST04074,Shruti Mishra,43,513000.0,695,Contractual,Maharashtra,27,2
CUST04075,Pooja Iyer,37,230000.0,645,Salaried,Tamil Nadu,26,2
CUST04076,Suresh Bose,33,958000.0,740,Salaried,Gujarat,8,1
CUST04077,Kavya Bose,32,681000.0,772,Self-Employed,Punjab,6,1
CUST04078,Simran Reddy,41,1277000.0,568,Salaried,Maharashtra,16,0
CUST04079,Priya Nair,22,775000.0,884,Salaried,UP,26,1
CUST04080,Meera Reddy,48,578000.0,809,Self-Employed,Punjab,11,1
CUST04081,Ananya Gupta,24,285000.0,633,Salaried,UP,27,3
CUST04082,Pooja Reddy,33,265000.0,724,Self-Employed,UP,29,3
CUST04083,Nikhil Kumar,51,1013000.0,676,Salaried,Karnataka,24,2
CUST04084,Ananya Sharma,30,794000.0,706,Salaried,Maharashtra,10,0
CUST04085,Ananya Das,58,1248000.0,669,Business Owner,Karnataka,5,0
CUST04086,Arjun Yadav,22,956000.0,721,Salaried,UP,26,2
CUST04087,Kavya Pillai,25,498000.0,594,Salaried,Maharashtra,23,1
CUST04088,Shruti Mehta,36,190000.0,855,Business Owner,Karnataka,24,1
CUST04089,Ananya Singh,48,812000.0,600,Salaried,Gujarat,10,0
CUST04090,Meera Sharma,29,361000.0,724,Salaried,Gujarat,10,2
CUST04091,Divya Gupta,44,547000.0,625,Salaried,Delhi,13,1
CUST04092,Pooja Mehta,36,737000.0,667,Self-Employed,Punjab,15,1
CUST04093,Suresh Iyer,48,438000.0,716,Salaried,Maharashtra,1,2
CUST04094,Meera Das,52,397000.0,687,Self-Employed,Delhi,1,0
CUST04095,Rohit Verma,60,515000.0,690,Salaried,Delhi,4,1
CUST04096,Suresh Gupta,29,216000.0,650,Salaried,Karnataka,13,1
CUST04097,Simran Sharma,51,358000.0,624,Self-Employed,Delhi,20,1
CUST04098,Nikhil Das,39,355000.0,733,Salaried,Rajasthan,27,0
CUST04099,Arjun Rao,25,533000.0,611,Salaried,Rajasthan,9,1
CUST04100,Arjun Nair,43,374000.0,628,Self-Employed,Maharashtra,9,1
CUST04101,Priya Mehta,24,464000.0,628,Contractual,UP,17,1
CUST04102,Karan Singh,36,480000.0,653,Salaried,Telangana,25,2
CUST04103,Suresh Mehta,56,1738000.0,566,Salaried,Maharashtra,19,0
CUST04104,Amit Reddy,59,882000.0,567,Salaried,Tamil Nadu,8,2
CUST04105,Karan Shah,54,565000.0,723,Business Owner,Delhi,3,1
CUST04106,Simran Nair,35,751000.0,724,Business Owner,Maharashtra,16,1
CUST04107,Ananya Yadav,22,951000.0,704,Business Owner,Delhi,20,0
CUST04108,Nisha Das,47,693000.0,790,Salaried,Karnataka,1,0
CUST04109,Rohit Yadav,29,358000.0,609,Salaried,Telangana,13,2
CUST04110,Nisha Das,37,560000.0,541,Salaried,Delhi,21,0
CUST04111,Simran Rao,59,368000.0,742,Salaried,Punjab,0,3
CUST04112,Priya Joshi,31,509000.0,540,Self-Employed,Maharashtra,22,0
CUST04113,Simran Patel,58,554000.0,669,Salaried,Maharashtra,6,2
CUST04114,Suresh Verma,47,1016000.0,702,Self-Employed,Delhi,3,1
CUST04115,Ananya Nair,49,403000.0,844,Business Owner,West Bengal,8,1
CUST04116,Vikram Reddy,33,388000.0,636,Salaried,Gujarat,2,0
CUST04117,Rahul Patel,41,419000.0,642,Self-Employed,UP,4,0
CUST04118,Rahul Pillai,35,442000.0,732,Salaried,Tamil Nadu,20,0
CUST04119,Priya Malhotra,56,512000.0,728,Salaried,Maharashtra,23,1
CUST04120,Sneha Iyer,50,707000.0,652,Salaried,Gujarat,9,1
CUST04121,Simran Das,33,405000.0,694,Salaried,Gujarat,9,1
CUST04122,Rahul Sharma,39,635000.0,621,Salaried,Maharashtra,3,2
CUST04123,Divya Gupta,23,639000.0,715,Self-Employed,Maharashtra,16,1
CUST04124,Vikram Reddy,23,791000.0,552,Self-Employed,Delhi,26,0
CUST04125,Nikhil Chopra,38,540000.0,900,Salaried,Delhi,20,0
CUST04126,Nikhil Patel,31,910000.0,737,Business Owner,UP,16,2
CUST04127,Shruti Mehta,39,722000.0,591,Business Owner,Tamil Nadu,18,0
